FIRST_NAME,GAMECODE,GAME_DATE,GAME_ID,JERSEY_NUM,LAST_NAME,OFFICIAL_ID
Derrick,20080316/LALHOU,"SUNDAY, MARCH 16, 2008",0020700988,9,Stafford,1195.0
Sean,20080316/LALHOU,"SUNDAY, MARCH 16, 2008",0020700988,65,Wright,2882.0
JB,20080316/SEADEN,"SUNDAY, MARCH 16, 2008",0020700989,14,DeRosa,1155.0
John,20080316/SEADEN,"SUNDAY, MARCH 16, 2008",0020700989,67,Goble,101284.0
Bennie,20080316/SEADEN,"SUNDAY, MARCH 16, 2008",0020700989,47,Adams,1363.0
Scott,20080316/TORSAC,"SUNDAY, MARCH 16, 2008",0020700990,31,Wall,1198.0
Joe,20080316/TORSAC,"SUNDAY, MARCH 16, 2008",0020700990,45,Forte,1161.0
Phil,20080316/TORSAC,"SUNDAY, MARCH 16, 2008",0020700990,11,Robinson,1189.0
Zach,20080317/ATLWAS,"MONDAY, MARCH 17, 2008",0020700991,58,Zarba,2534.0
Bob,20080317/ATLWAS,"MONDAY, MARCH 17, 2008",0020700991,26,Delaney,1154.0
Derrick,20080317/ATLWAS,"MONDAY, MARCH 17, 2008",0020700991,54,Collins,2002.0
Olandis,20080317/CLEORL,"MONDAY, MARCH 17, 2008",0020700992,50,Poole,2716.0
Joe,20080317/CLEORL,"MONDAY, MARCH 17, 2008",0020700992,17,Crawford,1153.0
Monty,20080317/CLEORL,"MONDAY, MARCH 17, 2008",0020700992,13,McCutchen,1176.0
Jason,20080317/NYKIND,"MONDAY, MARCH 17, 2008",0020700993,23,Phillips,2001.0
Sean,20080317/NYKIND,"MONDAY, MARCH 17, 2008",0020700993,33,Corbin,1151.0
Dick,20080317/NYKIND,"MONDAY, MARCH 17, 2008",0020700993,27,Bavetta,1142.0
Matt,20080317/CHAMEM,"MONDAY, MARCH 17, 2008",0020700994,46,Boland,2005.0
Derek,20080317/CHAMEM,"MONDAY, MARCH 17, 2008",0020700994,63,Richardson,1204.0
Greg,20080317/CHAMEM,"MONDAY, MARCH 17, 2008",0020700994,57,Willard,1200.0
Leon,20080317/CHINOH,"MONDAY, MARCH 17, 2008",0020700995,40,Wood,1201.0
Mark,20080317/CHINOH,"MONDAY, MARCH 17, 2008",0020700995,56,Ayotte,2148.0
Bennett,20080317/CHINOH,"MONDAY, MARCH 17, 2008",0020700995,15,Salvatore,1192.0
Rodney,20080317/LACMIN,"MONDAY, MARCH 17, 2008",0020700996,71,Mott,1179.0
Mark,20080317/LACMIN,"MONDAY, MARCH 17, 2008",0020700996,53,Lindsay,200834.0
Jack,20080317/LACMIN,"MONDAY, MARCH 17, 2008",0020700996,35,Nies,1180.0
Michael,20080317/BOSSAS,"MONDAY, MARCH 17, 2008",0020700997,38,Smith,1193.0
Leroy,20080317/BOSSAS,"MONDAY, MARCH 17, 2008",0020700997,51,Richardson,1188.0
Tom,20080317/BOSSAS,"MONDAY, MARCH 17, 2008",0020700997,49,Washington,1199.0
Marc,20080317/TORUTA,"MONDAY, MARCH 17, 2008",0020700998,34,Davis,1830.0
Eddie,20080317/TORUTA,"MONDAY, MARCH 17, 2008",0020700998,32,Rush,1190.0
Kevin,20080317/TORUTA,"MONDAY, MARCH 17, 2008",0020700998,39,Fehr,1159.0
Mike,20080318/DENDET,"TUESDAY, MARCH 18, 2008",0020700999,24,Callahan,1147.0
Tony,20080318/DENDET,"TUESDAY, MARCH 18, 2008",0020700999,25,Brothers,1146.0
Pat,20080318/DENDET,"TUESDAY, MARCH 18, 2008",0020700999,52,Fraher,2003.0
Rodney,20080318/MIAMIL,"TUESDAY, MARCH 18, 2008",0020701000,71,Mott,1179.0
Tommy,20080318/MIAMIL,"TUESDAY, MARCH 18, 2008",0020701000,28,Nunez Jr.,2878.0
Jimmy,20080318/MIAMIL,"TUESDAY, MARCH 18, 2008",0020701000,6,Clark,1150.0
Bill,20080318/NJNCHI,"TUESDAY, MARCH 18, 2008",0020701001,55,Kennedy,1662.0
Brian,20080318/NJNCHI,"TUESDAY, MARCH 18, 2008",0020701001,62,Forte,101283.0
Steve,20080318/NJNCHI,"TUESDAY, MARCH 18, 2008",0020701001,29,Javie,1167.0
Courtney,20080318/BOSHOU,"TUESDAY, MARCH 18, 2008",0020701002,61,Kirkland,2004.0
Scott,20080318/BOSHOU,"TUESDAY, MARCH 18, 2008",0020701002,48,Foster,1162.0
David,20080318/BOSHOU,"TUESDAY, MARCH 18, 2008",0020701002,36,Jones,1168.0
Ken,20080318/LALDAL,"TUESDAY, MARCH 18, 2008",0020701003,41,Mauer,1174.0
Gary,20080318/LALDAL,"TUESDAY, MARCH 18, 2008",0020701003,59,Zielinski,1664.0
Luis,20080318/LALDAL,"TUESDAY, MARCH 18, 2008",0020701003,8,Grillo,1165.0
James,20080318/GSWSAC,"TUESDAY, MARCH 18, 2008",0020701004,19,Capers,1148.0
Bennie,20080318/GSWSAC,"TUESDAY, MARCH 18, 2008",0020701004,47,Adams,1363.0
JB,20080318/GSWSAC,"TUESDAY, MARCH 18, 2008",0020701004,14,DeRosa,1155.0
Joe,20080318/PHXPOR,"TUESDAY, MARCH 18, 2008",0020701005,45,Forte,1161.0
Phil,20080318/PHXPOR,"TUESDAY, MARCH 18, 2008",0020701005,11,Robinson,1189.0
Scott,20080318/PHXPOR,"TUESDAY, MARCH 18, 2008",0020701005,31,Wall,1198.0
Derrick,20080319/MIATOR,"WEDNESDAY, MARCH 19, 2008",0020701006,54,Collins,2002.0
Joe,20080319/MIATOR,"WEDNESDAY, MARCH 19, 2008",0020701006,17,Crawford,1153.0
Mark,20080319/MIATOR,"WEDNESDAY, MARCH 19, 2008",0020701006,56,Ayotte,2148.0
Bob,20080319/DENPHI,"WEDNESDAY, MARCH 19, 2008",0020701007,26,Delaney,1154.0
Sean,20080319/DENPHI,"WEDNESDAY, MARCH 19, 2008",0020701007,65,Wright,2882.0
Michael,20080319/DENPHI,"WEDNESDAY, MARCH 19, 2008",0020701007,38,Smith,1193.0
Ed,20080319/WASORL,"WEDNESDAY, MARCH 19, 2008",0020701008,73,Malloy,2530.0
Derek,20080319/WASORL,"WEDNESDAY, MARCH 19, 2008",0020701008,63,Richardson,1204.0
Mark,20080319/WASORL,"WEDNESDAY, MARCH 19, 2008",0020701008,18,Wunderlich,1203.0
Bennett,20080319/CHAIND,"WEDNESDAY, MARCH 19, 2008",0020701009,15,Salvatore,1192.0
Violet,20080319/CHAIND,"WEDNESDAY, MARCH 19, 2008",0020701009,12,Palmer,1185.0
Mark,20080319/CHAIND,"WEDNESDAY, MARCH 19, 2008",0020701009,53,Lindsay,200834.0
Dan,20080319/ATLNJN,"WEDNESDAY, MARCH 19, 2008",0020701010,43,Crawford,1152.0
Matt,20080319/ATLNJN,"WEDNESDAY, MARCH 19, 2008",0020701010,46,Boland,2005.0
Jack,20080319/ATLNJN,"WEDNESDAY, MARCH 19, 2008",0020701010,35,Nies,1180.0
Bill,20080319/DETCLE,"WEDNESDAY, MARCH 19, 2008",0020701011,55,Kennedy,1662.0
Tony,20080319/DETCLE,"WEDNESDAY, MARCH 19, 2008",0020701011,30,Brown,2529.0
Greg,20080319/DETCLE,"WEDNESDAY, MARCH 19, 2008",0020701011,57,Willard,1200.0
Tom,20080319/HOUNOH,"WEDNESDAY, MARCH 19, 2008",0020701012,49,Washington,1199.0
Leroy,20080319/HOUNOH,"WEDNESDAY, MARCH 19, 2008",0020701012,51,Richardson,1188.0
Sean,20080319/HOUNOH,"WEDNESDAY, MARCH 19, 2008",0020701012,33,Corbin,1151.0
Jason,20080319/MEMMIN,"WEDNESDAY, MARCH 19, 2008",0020701013,23,Phillips,2001.0
Leon,20080319/MEMMIN,"WEDNESDAY, MARCH 19, 2008",0020701013,40,Wood,1201.0
Dick,20080319/MEMMIN,"WEDNESDAY, MARCH 19, 2008",0020701013,27,Bavetta,1142.0
Ron,20080319/PHXSEA,"WEDNESDAY, MARCH 19, 2008",0020701014,10,Garretson,1164.0
Bill,20080319/PHXSEA,"WEDNESDAY, MARCH 19, 2008",0020701014,22,Spooner,1194.0
David,20080319/PHXSEA,"WEDNESDAY, MARCH 19, 2008",0020701014,60,Guthrie,2714.0
Scott,20080319/GSWLAC,"WEDNESDAY, MARCH 19, 2008",0020701015,31,Wall,1198.0
Joe,20080319/GSWLAC,"WEDNESDAY, MARCH 19, 2008",0020701015,45,Forte,1161.0
Phil,20080319/GSWLAC,"WEDNESDAY, MARCH 19, 2008",0020701015,11,Robinson,1189.0
Scott,20080320/SASCHI,"THURSDAY, MARCH 20, 2008",0020701016,48,Foster,1162.0
Rodney,20080320/SASCHI,"THURSDAY, MARCH 20, 2008",0020701016,71,Mott,1179.0
Tommy,20080320/SASCHI,"THURSDAY, MARCH 20, 2008",0020701016,28,Nunez Jr.,2878.0
Ed,20080320/BOSDAL,"THURSDAY, MARCH 20, 2008",0020701017,73,Malloy,2530.0
Steve,20080320/BOSDAL,"THURSDAY, MARCH 20, 2008",0020701017,29,Javie,1167.0
Mark,20080320/BOSDAL,"THURSDAY, MARCH 20, 2008",0020701017,18,Wunderlich,1203.0
James,20080320/LALUTA,"THURSDAY, MARCH 20, 2008",0020701018,19,Capers,1148.0
Bennie,20080320/LALUTA,"THURSDAY, MARCH 20, 2008",0020701018,47,Adams,1363.0
JB,20080320/LALUTA,"THURSDAY, MARCH 20, 2008",0020701018,14,DeRosa,1155.0
Tony,20080321/PHIORL,"FRIDAY, MARCH 21, 2008",0020701019,25,Brothers,1146.0
Tony,20080321/PHIORL,"FRIDAY, MARCH 21, 2008",0020701019,30,Brown,2529.0
Eddie,20080321/PHIORL,"FRIDAY, MARCH 21, 2008",0020701019,32,Rush,1190.0
Ken,20080321/MININD,"FRIDAY, MARCH 21, 2008",0020701020,41,Mauer,1174.0
Michael,20080321/MININD,"FRIDAY, MARCH 21, 2008",0020701020,38,Smith,1193.0
Sean,20080321/MININD,"FRIDAY, MARCH 21, 2008",0020701020,65,Wright,2882.0
Jason,20080321/DENNJN,"FRIDAY, MARCH 21, 2008",0020701021,23,Phillips,2001.0
Mark,20080321/DENNJN,"FRIDAY, MARCH 21, 2008",0020701021,56,Ayotte,2148.0
Bennett,20080321/DENNJN,"FRIDAY, MARCH 21, 2008",0020701021,15,Salvatore,1192.0
Courtney,20080321/MEMNYK,"FRIDAY, MARCH 21, 2008",0020701022,61,Kirkland,2004.0
Joe,20080321/MEMNYK,"FRIDAY, MARCH 21, 2008",0020701022,17,Crawford,1153.0
Jack,20080321/MEMNYK,"FRIDAY, MARCH 21, 2008",0020701022,35,Nies,1180.0
Tom,20080321/WASMIA,"FRIDAY, MARCH 21, 2008",0020701023,49,Washington,1199.0
Sean,20080321/WASMIA,"FRIDAY, MARCH 21, 2008",0020701023,33,Corbin,1151.0
Mark,20080321/WASMIA,"FRIDAY, MARCH 21, 2008",0020701023,53,Lindsay,200834.0
Violet,20080321/TORCLE,"FRIDAY, MARCH 21, 2008",0020701024,12,Palmer,1185.0
Dick,20080321/TORCLE,"FRIDAY, MARCH 21, 2008",0020701024,27,Bavetta,1142.0
Zach,20080321/SACSAS,"FRIDAY, MARCH 21, 2008",0020701025,58,Zarba,2534.0
Monty,20080321/SACSAS,"FRIDAY, MARCH 21, 2008",0020701025,13,McCutchen,1176.0
Derrick,20080321/SACSAS,"FRIDAY, MARCH 21, 2008",0020701025,9,Stafford,1195.0
Bennie,20080321/LACPOR,"FRIDAY, MARCH 21, 2008",0020701026,47,Adams,1363.0
Jimmy,20080321/LACPOR,"FRIDAY, MARCH 21, 2008",0020701026,6,Clark,1150.0
Eric,20080321/LACPOR,"FRIDAY, MARCH 21, 2008",0020701026,42,Lewis,2715.0
Scott,20080321/SEALAL,"FRIDAY, MARCH 21, 2008",0020701027,31,Wall,1198.0
Joe,20080321/SEALAL,"FRIDAY, MARCH 21, 2008",0020701027,45,Forte,1161.0
Phil,20080321/SEALAL,"FRIDAY, MARCH 21, 2008",0020701027,11,Robinson,1189.0
David,20080321/HOUGSW,"FRIDAY, MARCH 21, 2008",0020701028,60,Guthrie,2714.0
Leon,20080321/HOUGSW,"FRIDAY, MARCH 21, 2008",0020701028,40,Wood,1201.0
Ron,20080321/HOUGSW,"FRIDAY, MARCH 21, 2008",0020701028,10,Garretson,1164.0
Marc,20080322/NJNPHI,"SATURDAY, MARCH 22, 2008",0020701029,34,Davis,1830.0
Kevin,20080322/NJNPHI,"SATURDAY, MARCH 22, 2008",0020701029,39,Fehr,1159.0
Mark,20080322/NJNPHI,"SATURDAY, MARCH 22, 2008",0020701029,18,Wunderlich,1203.0
Leroy,20080322/MIACHA,"SATURDAY, MARCH 22, 2008",0020701030,51,Richardson,1188.0
Jason,20080322/MIACHA,"SATURDAY, MARCH 22, 2008",0020701030,23,Phillips,2001.0
Bill,20080322/MIACHA,"SATURDAY, MARCH 22, 2008",0020701030,22,Spooner,1194.0
Ken,20080322/ORLATL,"SATURDAY, MARCH 22, 2008",0020701031,41,Mauer,1174.0
Rodney,20080322/ORLATL,"SATURDAY, MARCH 22, 2008",0020701031,71,Mott,1179.0
Eli,20080322/ORLATL,"SATURDAY, MARCH 22, 2008",0020701031,64,Roe,2532.0
Violet,20080322/SACMEM,"SATURDAY, MARCH 22, 2008",0020701032,12,Palmer,1185.0
Derrick,20080322/SACMEM,"SATURDAY, MARCH 22, 2008",0020701032,54,Collins,2002.0
Tom,20080322/SACMEM,"SATURDAY, MARCH 22, 2008",0020701032,49,Washington,1199.0
Greg,20080322/BOSNOH,"SATURDAY, MARCH 22, 2008",0020701033,57,Willard,1200.0
Tony,20080322/BOSNOH,"SATURDAY, MARCH 22, 2008",0020701033,30,Brown,2529.0
Bill,20080322/BOSNOH,"SATURDAY, MARCH 22, 2008",0020701033,55,Kennedy,1662.0
Ed,20080322/NYKMIN,"SATURDAY, MARCH 22, 2008",0020701034,73,Malloy,2530.0
Pat,20080322/NYKMIN,"SATURDAY, MARCH 22, 2008",0020701034,52,Fraher,2003.0
Steve,20080322/NYKMIN,"SATURDAY, MARCH 22, 2008",0020701034,29,Javie,1167.0
Dan,20080322/INDCHI,"SATURDAY, MARCH 22, 2008",0020701035,43,Crawford,1152.0
David,20080322/INDCHI,"SATURDAY, MARCH 22, 2008",0020701035,36,Jones,1168.0
John,20080322/INDCHI,"SATURDAY, MARCH 22, 2008",0020701035,67,Goble,101284.0
Scott,20080322/CLEMIL,"SATURDAY, MARCH 22, 2008",0020701036,48,Foster,1162.0
Courtney,20080322/CLEMIL,"SATURDAY, MARCH 22, 2008",0020701036,61,Kirkland,2004.0
Matt,20080322/CLEMIL,"SATURDAY, MARCH 22, 2008",0020701036,46,Boland,2005.0
Olandis,20080322/SEAUTA,"SATURDAY, MARCH 22, 2008",0020701037,50,Poole,2716.0
Bob,20080322/SEAUTA,"SATURDAY, MARCH 22, 2008",0020701037,26,Delaney,1154.0
Luis,20080322/SEAUTA,"SATURDAY, MARCH 22, 2008",0020701037,8,Grillo,1165.0
James,20080322/HOUPHX,"SATURDAY, MARCH 22, 2008",0020701038,19,Capers,1148.0
JB,20080322/HOUPHX,"SATURDAY, MARCH 22, 2008",0020701038,14,DeRosa,1155.0
Tommy,20080322/HOUPHX,"SATURDAY, MARCH 22, 2008",0020701038,28,Nunez Jr.,2878.0
Ron,20080322/PORLAC,"SATURDAY, MARCH 22, 2008",0020701039,10,Garretson,1164.0
Leon,20080322/PORLAC,"SATURDAY, MARCH 22, 2008",0020701039,40,Wood,1201.0
David,20080322/PORLAC,"SATURDAY, MARCH 22, 2008",0020701039,60,Guthrie,2714.0
Mike,20080323/SASDAL,"SUNDAY, MARCH 23, 2008",0020701040,24,Callahan,1147.0
Tony,20080323/SASDAL,"SUNDAY, MARCH 23, 2008",0020701040,25,Brothers,1146.0
Derek,20080323/SASDAL,"SUNDAY, MARCH 23, 2008",0020701040,63,Richardson,1204.0
Monty,20080323/DENTOR,"SUNDAY, MARCH 23, 2008",0020701041,13,McCutchen,1176.0
Derrick,20080323/DENTOR,"SUNDAY, MARCH 23, 2008",0020701041,9,Stafford,1195.0
Zach,20080323/DENTOR,"SUNDAY, MARCH 23, 2008",0020701041,58,Zarba,2534.0
Marc,20080323/DETWAS,"SUNDAY, MARCH 23, 2008",0020701042,34,Davis,1830.0
Mark,20080323/DETWAS,"SUNDAY, MARCH 23, 2008",0020701042,56,Ayotte,2148.0
Eddie,20080323/DETWAS,"SUNDAY, MARCH 23, 2008",0020701042,32,Rush,1190.0
Eric,20080323/GSWLAL,"SUNDAY, MARCH 23, 2008",0020701043,42,Lewis,2715.0
Jimmy,20080323/GSWLAL,"SUNDAY, MARCH 23, 2008",0020701043,6,Clark,1150.0
Jack,20080323/GSWLAL,"SUNDAY, MARCH 23, 2008",0020701043,35,Nies,1180.0
Zach,20080324/PHIBOS,"MONDAY, MARCH 24, 2008",0020701044,58,Zarba,2534.0
Joe,20080324/PHIBOS,"MONDAY, MARCH 24, 2008",0020701044,17,Crawford,1153.0
Scott,20080324/PHIBOS,"MONDAY, MARCH 24, 2008",0020701044,31,Wall,1198.0
Tom,20080324/NJNNYK,"MONDAY, MARCH 24, 2008",0020701045,49,Washington,1199.0
Bill,20080324/NJNNYK,"MONDAY, MARCH 24, 2008",0020701045,22,Spooner,1194.0
Mark,20080324/NJNNYK,"MONDAY, MARCH 24, 2008",0020701045,53,Lindsay,200834.0
Monty,20080324/MILMIA,"MONDAY, MARCH 24, 2008",0020701046,13,McCutchen,1176.0
Eli,20080324/MILMIA,"MONDAY, MARCH 24, 2008",0020701046,64,Roe,2532.0
Phil,20080324/MILMIA,"MONDAY, MARCH 24, 2008",0020701046,11,Robinson,1189.0
Michael,20080324/PHXDET,"MONDAY, MARCH 24, 2008",0020701047,38,Smith,1193.0
Sean,20080324/PHXDET,"MONDAY, MARCH 24, 2008",0020701047,65,Wright,2882.0
Joe,20080324/PHXDET,"MONDAY, MARCH 24, 2008",0020701047,45,Forte,1161.0
Mike,20080324/DENMEM,"MONDAY, MARCH 24, 2008",0020701048,24,Callahan,1147.0
Pat,20080324/DENMEM,"MONDAY, MARCH 24, 2008",0020701048,52,Fraher,2003.0
Mark,20080324/DENMEM,"MONDAY, MARCH 24, 2008",0020701048,18,Wunderlich,1203.0
Tony,20080324/SACHOU,"MONDAY, MARCH 24, 2008",0020701049,25,Brothers,1146.0
Derek,20080324/SACHOU,"MONDAY, MARCH 24, 2008",0020701049,63,Richardson,1204.0
Dick,20080324/SACHOU,"MONDAY, MARCH 24, 2008",0020701049,27,Bavetta,1142.0
Scott,20080324/PORSEA,"MONDAY, MARCH 24, 2008",0020701050,48,Foster,1162.0
David,20080324/PORSEA,"MONDAY, MARCH 24, 2008",0020701050,36,Jones,1168.0
Matt,20080324/PORSEA,"MONDAY, MARCH 24, 2008",0020701050,46,Boland,2005.0
Olandis,20080324/LALGSW,"MONDAY, MARCH 24, 2008",0020701051,50,Poole,2716.0
Bob,20080324/LALGSW,"MONDAY, MARCH 24, 2008",0020701051,26,Delaney,1154.0
Luis,20080324/LALGSW,"MONDAY, MARCH 24, 2008",0020701051,8,Grillo,1165.0
Ron,20080325/SASORL,"TUESDAY, MARCH 25, 2008",0020701052,10,Garretson,1164.0
Jason,20080325/SASORL,"TUESDAY, MARCH 25, 2008",0020701052,23,Phillips,2001.0
Violet,20080325/SASORL,"TUESDAY, MARCH 25, 2008",0020701052,12,Palmer,1185.0
Marc,20080325/NOHIND,"TUESDAY, MARCH 25, 2008",0020701053,34,Davis,1830.0
Ed,20080325/NOHIND,"TUESDAY, MARCH 25, 2008",0020701053,73,Malloy,2530.0
Eddie,20080325/NOHIND,"TUESDAY, MARCH 25, 2008",0020701053,32,Rush,1190.0
James,20080325/ATLCHI,"TUESDAY, MARCH 25, 2008",0020701054,19,Capers,1148.0
Bennie,20080325/ATLCHI,"TUESDAY, MARCH 25, 2008",0020701054,47,Adams,1363.0
JB,20080325/ATLCHI,"TUESDAY, MARCH 25, 2008",0020701054,14,DeRosa,1155.0
Derrick,20080325/LACDAL,"TUESDAY, MARCH 25, 2008",0020701055,54,Collins,2002.0
Leroy,20080325/LACDAL,"TUESDAY, MARCH 25, 2008",0020701055,51,Richardson,1188.0
Bennett,20080325/LACDAL,"TUESDAY, MARCH 25, 2008",0020701055,15,Salvatore,1192.0
Dan,20080325/CHAUTA,"TUESDAY, MARCH 25, 2008",0020701056,43,Crawford,1152.0
Rodney,20080325/CHAUTA,"TUESDAY, MARCH 25, 2008",0020701056,71,Mott,1179.0
Eric,20080325/CHAUTA,"TUESDAY, MARCH 25, 2008",0020701056,42,Lewis,2715.0
Bill,20080325/WASPOR,"TUESDAY, MARCH 25, 2008",0020701057,55,Kennedy,1662.0
Tony,20080325/WASPOR,"TUESDAY, MARCH 25, 2008",0020701057,30,Brown,2529.0
Greg,20080325/WASPOR,"TUESDAY, MARCH 25, 2008",0020701057,57,Willard,1200.0
Mike,20080326/DETTOR,"WEDNESDAY, MARCH 26, 2008",0020701058,24,Callahan,1147.0
Tony,20080326/DETTOR,"WEDNESDAY, MARCH 26, 2008",0020701058,25,Brothers,1146.0
Ed,20080326/DETTOR,"WEDNESDAY, MARCH 26, 2008",0020701058,73,Malloy,2530.0
Ken,20080326/MIANYK,"WEDNESDAY, MARCH 26, 2008",0020701059,41,Mauer,1174.0
Bennie,20080326/MIANYK,"WEDNESDAY, MARCH 26, 2008",0020701059,47,Adams,1363.0
John,20080326/MIANYK,"WEDNESDAY, MARCH 26, 2008",0020701059,67,Goble,101284.0
Derrick,20080326/CHIPHI,"WEDNESDAY, MARCH 26, 2008",0020701060,9,Stafford,1195.0
Bill,20080326/CHIPHI,"WEDNESDAY, MARCH 26, 2008",0020701060,22,Spooner,1194.0
Mark,20080326/CHIPHI,"WEDNESDAY, MARCH 26, 2008",0020701060,53,Lindsay,200834.0
Sean,20080326/MILATL,"WEDNESDAY, MARCH 26, 2008",0020701061,65,Wright,2882.0
Violet,20080326/MILATL,"WEDNESDAY, MARCH 26, 2008",0020701061,12,Palmer,1185.0
Joe,20080326/MILATL,"WEDNESDAY, MARCH 26, 2008",0020701061,45,Forte,1161.0
Michael,20080326/NOHCLE,"WEDNESDAY, MARCH 26, 2008",0020701062,38,Smith,1193.0
Eli,20080326/NOHCLE,"WEDNESDAY, MARCH 26, 2008",0020701062,64,Roe,2532.0
JB,20080326/NOHCLE,"WEDNESDAY, MARCH 26, 2008",0020701062,14,DeRosa,1155.0
Sean,20080326/PHXBOS,"WEDNESDAY, MARCH 26, 2008",0020701063,33,Corbin,1151.0
Dick,20080326/PHXBOS,"WEDNESDAY, MARCH 26, 2008",0020701063,27,Bavetta,1142.0
David,20080326/PHXBOS,"WEDNESDAY, MARCH 26, 2008",0020701063,60,Guthrie,2714.0
Zach,20080326/INDNJN,"WEDNESDAY, MARCH 26, 2008",0020701064,58,Zarba,2534.0
Derek,20080326/INDNJN,"WEDNESDAY, MARCH 26, 2008",0020701064,63,Richardson,1204.0
Steve,20080326/INDNJN,"WEDNESDAY, MARCH 26, 2008",0020701064,29,Javie,1167.0
Jason,20080326/MINHOU,"WEDNESDAY, MARCH 26, 2008",0020701065,23,Phillips,2001.0
Joe,20080326/MINHOU,"WEDNESDAY, MARCH 26, 2008",0020701065,17,Crawford,1153.0
Phil,20080326/MINHOU,"WEDNESDAY, MARCH 26, 2008",0020701065,11,Robinson,1189.0
Pat,20080326/LACSAS,"WEDNESDAY, MARCH 26, 2008",0020701066,52,Fraher,2003.0
Kevin,20080326/LACSAS,"WEDNESDAY, MARCH 26, 2008",0020701066,39,Fehr,1159.0
Mark,20080326/LACSAS,"WEDNESDAY, MARCH 26, 2008",0020701066,18,Wunderlich,1203.0
Olandis,20080326/MEMSAC,"WEDNESDAY, MARCH 26, 2008",0020701067,50,Poole,2716.0
Bob,20080326/MEMSAC,"WEDNESDAY, MARCH 26, 2008",0020701067,26,Delaney,1154.0
Luis,20080326/MEMSAC,"WEDNESDAY, MARCH 26, 2008",0020701067,8,Grillo,1165.0
Eric,20080326/WASSEA,"WEDNESDAY, MARCH 26, 2008",0020701068,42,Lewis,2715.0
Jimmy,20080326/WASSEA,"WEDNESDAY, MARCH 26, 2008",0020701068,6,Clark,1150.0
Jack,20080326/WASSEA,"WEDNESDAY, MARCH 26, 2008",0020701068,35,Nies,1180.0
Ron,20080327/MIADET,"THURSDAY, MARCH 27, 2008",0020701070,10,Garretson,1164.0
Derrick,20080327/MIADET,"THURSDAY, MARCH 27, 2008",0020701070,54,Collins,2002.0
Gary,20080327/MIADET,"THURSDAY, MARCH 27, 2008",0020701070,59,Zielinski,1664.0
Bill,20080327/DALDEN,"THURSDAY, MARCH 27, 2008",0020701071,55,Kennedy,1662.0
Tony,20080327/DALDEN,"THURSDAY, MARCH 27, 2008",0020701071,30,Brown,2529.0
Greg,20080327/DALDEN,"THURSDAY, MARCH 27, 2008",0020701071,57,Willard,1200.0
Dan,20080327/PORGSW,"THURSDAY, MARCH 27, 2008",0020701072,43,Crawford,1152.0
Rodney,20080327/PORGSW,"THURSDAY, MARCH 27, 2008",0020701072,71,Mott,1179.0
Tommy,20080327/PORGSW,"THURSDAY, MARCH 27, 2008",0020701072,28,Nunez Jr.,2878.0
Michael,20080328/NYKTOR,"FRIDAY, MARCH 28, 2008",0020701073,38,Smith,1193.0
Bob,20080328/NYKTOR,"FRIDAY, MARCH 28, 2008",0020701073,26,Delaney,1154.0
David,20080328/NYKTOR,"FRIDAY, MARCH 28, 2008",0020701073,60,Guthrie,2714.0
Mike,20080328/PHXPHI,"FRIDAY, MARCH 28, 2008",0020701074,24,Callahan,1147.0
Derek,20080328/PHXPHI,"FRIDAY, MARCH 28, 2008",0020701074,63,Richardson,1204.0
Courtney,20080328/PHXPHI,"FRIDAY, MARCH 28, 2008",0020701074,61,Kirkland,2004.0
Bennie,20080328/NJNIND,"FRIDAY, MARCH 28, 2008",0020701075,47,Adams,1363.0
JB,20080328/NJNIND,"FRIDAY, MARCH 28, 2008",0020701075,14,DeRosa,1155.0
Jack,20080328/NJNIND,"FRIDAY, MARCH 28, 2008",0020701075,35,Nies,1180.0
Ken,20080328/NOHBOS,"FRIDAY, MARCH 28, 2008",0020701076,41,Mauer,1174.0
Derrick,20080328/NOHBOS,"FRIDAY, MARCH 28, 2008",0020701076,9,Stafford,1195.0
Phil,20080328/NOHBOS,"FRIDAY, MARCH 28, 2008",0020701076,11,Robinson,1189.0
Monty,20080328/CHIATL,"FRIDAY, MARCH 28, 2008",0020701077,13,McCutchen,1176.0
Luis,20080328/CHIATL,"FRIDAY, MARCH 28, 2008",0020701077,8,Grillo,1165.0
Kevin,20080328/CHIATL,"FRIDAY, MARCH 28, 2008",0020701077,39,Fehr,1159.0
Bennett,20080328/ORLMIL,"FRIDAY, MARCH 28, 2008",0020701078,15,Salvatore,1192.0
Marc,20080328/ORLMIL,"FRIDAY, MARCH 28, 2008",0020701078,34,Davis,1830.0
Gary,20080328/ORLMIL,"FRIDAY, MARCH 28, 2008",0020701078,59,Zielinski,1664.0
Tony,20080328/MINSAS,"FRIDAY, MARCH 28, 2008",0020701079,68,Brown,2529.0
Eddie,20080328/MINSAS,"FRIDAY, MARCH 28, 2008",0020701079,32,Rush,1190.0
Bill,20080328/MINSAS,"FRIDAY, MARCH 28, 2008",0020701079,55,Kennedy,1662.0
Scott,20080328/LACUTA,"FRIDAY, MARCH 28, 2008",0020701080,31,Wall,1198.0
Sean,20080328/LACUTA,"FRIDAY, MARCH 28, 2008",0020701080,65,Wright,2882.0
Joe,20080328/LACUTA,"FRIDAY, MARCH 28, 2008",0020701080,45,Forte,1161.0
Scott,20080328/WASSAC,"FRIDAY, MARCH 28, 2008",0020701081,48,Foster,1162.0
