ATTENDANCE,GAMECODE,GAME_DATE,GAME_DATE_EST,GAME_ID,GAME_SEQUENCE,GAME_STATUS_ID,GAME_STATUS_TEXT,GAME_TIME,HOME_TEAM_ID,LIVE_PC_TIME,LIVE_PERIOD,LIVE_PERIOD_TIME_BCAST,NATL_TV_BROADCASTER_ABBREVIATION,SEASON,VISITOR_TEAM_ID,WH_STATUS
13132,20120130/DALPHX,"MONDAY, JANUARY 30, 2012",2012-01-30T00:00:00,21100306,8,3,Final,2:08,1610612756, ,4,Q4   - ,,2011,1610612742,1
19404,20120130/OKCLAC,"MONDAY, JANUARY 30, 2012",2012-01-30T00:00:00,21100307,9,3,Final,2:17,1610612746, ,4,Q4   - NBA TV,NBA TV,2011,1610612760,1
16117,20120131/ATLTOR,"TUESDAY, JANUARY 31, 2012",2012-01-31T00:00:00,21100308,1,3,Final,2:04,1610612761, ,4,Q4   - ,,2011,1610612737,1
14798,20120131/BOSCLE,"TUESDAY, JANUARY 31, 2012",2012-01-31T00:00:00,21100309,2,3,Final,2:19,1610612739, ,4,Q4   - ,,2011,1610612738,1
11408,20120131/NJNIND,"TUESDAY, JANUARY 31, 2012",2012-01-31T00:00:00,21100310,3,3,Final,2:26,1610612754, ,4,Q4   - ,,2011,1610612751,1
19763,20120131/DETNYK,"TUESDAY, JANUARY 31, 2012",2012-01-31T00:00:00,21100311,4,3,Final,2:18,1610612752, ,4,Q4   - ,,2011,1610612765,1
13651,20120131/DENMEM,"TUESDAY, JANUARY 31, 2012",2012-01-31T00:00:00,21100312,5,3,Final,2:43,1610612763, ,5,Q5   - NBA TV,NBA TV,2011,1610612743,1
18997,20120131/CHALAL,"TUESDAY, JANUARY 31, 2012",2012-01-31T00:00:00,21100313,6,3,Final,2:01,1610612747, ,4,Q4   - ,,2011,1610612766,1
17753,20120131/SACGSW,"TUESDAY, JANUARY 31, 2012",2012-01-31T00:00:00,21100314,7,3,Final,2:12,1610612744, ,4,Q4   - ,,2011,1610612758,1
18325,20120201/CHIPHI,"WEDNESDAY, FEBRUARY 1, 2012",2012-02-01T00:00:00,21100315,1,3,Final,2:02,1610612755, ,4,Q4   - ,,2011,1610612741,1
18846,20120201/WASORL,"WEDNESDAY, FEBRUARY 1, 2012",2012-02-01T00:00:00,21100316,2,3,Final,2:25,1610612753, ,4,Q4   - ,,2011,1610612764,1
18624,20120201/TORBOS,"WEDNESDAY, FEBRUARY 1, 2012",2012-02-01T00:00:00,21100317,3,3,Final,2:03,1610612738, ,4,Q4   - ,,2011,1610612761,1
10504,20120201/DETNJN,"WEDNESDAY, FEBRUARY 1, 2012",2012-02-01T00:00:00,21100318,4,3,Final,2:20,1610612751, ,4,Q4   - ,,2011,1610612765,1
16116,20120201/MIAMIL,"WEDNESDAY, FEBRUARY 1, 2012",2012-02-01T00:00:00,21100319,5,3,Final,2:14,1610612749, ,4,Q4   - ,,2011,1610612748,1
13598,20120201/PHXNOH,"WEDNESDAY, FEBRUARY 1, 2012",2012-02-01T00:00:00,21100320,6,3,Final,2:15,1610612740, ,4,Q4   - ,,2011,1610612756,1
20316,20120201/OKCDAL,"WEDNESDAY, FEBRUARY 1, 2012",2012-02-01T00:00:00,21100321,7,3,Final,2:32,1610612742, ,4,Q4   - ESPN,ESPN,2011,1610612760,1
15017,20120201/INDMIN,"WEDNESDAY, FEBRUARY 1, 2012",2012-02-01T00:00:00,21100322,8,3,Final,2:24,1610612750, ,4,Q4   - ,,2011,1610612754,1
18581,20120201/HOUSAS,"WEDNESDAY, FEBRUARY 1, 2012",2012-02-01T00:00:00,21100323,9,3,Final,2:11,1610612759, ,4,Q4   - ,,2011,1610612745,1
20608,20120201/CHAPOR,"WEDNESDAY, FEBRUARY 1, 2012",2012-02-01T00:00:00,21100324,10,3,Final,2:07,1610612757, ,4,Q4   - ,,2011,1610612766,1
19637,20120201/LACUTA,"WEDNESDAY, FEBRUARY 1, 2012",2012-02-01T00:00:00,21100325,11,3,Final,2:36,1610612762, ,4,Q4   - ESPN,ESPN,2011,1610612746,1
14211,20120202/MEMATL,"THURSDAY, FEBRUARY 2, 2012",2012-02-02T00:00:00,21100326,1,3,Final,2:03,1610612737, ,4,Q4   - ,,2011,1610612763,1
19763,20120202/CHINYK,"THURSDAY, FEBRUARY 2, 2012",2012-02-02T00:00:00,21100327,2,3,Final,2:32,1610612752, ,4,Q4   - TNT,TNT,2011,1610612741,1
18082,20120202/NOHSAS,"THURSDAY, FEBRUARY 2, 2012",2012-02-02T00:00:00,21100328,3,3,Final,2:03,1610612759, ,4,Q4   - ,,2011,1610612740,1
11740,20120202/PORSAC,"THURSDAY, FEBRUARY 2, 2012",2012-02-02T00:00:00,21100329,4,3,Final,2:15,1610612758, ,4,Q4   - ,,2011,1610612757,1
19223,20120202/DENLAC,"THURSDAY, FEBRUARY 2, 2012",2012-02-02T00:00:00,21100330,5,3,Final,2:21,1610612746, ,4,Q4   - TNT,TNT,2011,1610612743,1
18123,20120202/UTAGSW,"THURSDAY, FEBRUARY 2, 2012",2012-02-02T00:00:00,21100331,6,3,Final,2:07,1610612744, ,4,Q4   - ,,2011,1610612762,1
16382,20120203/WASTOR,"FRIDAY, FEBRUARY 3, 2012",2012-02-03T00:00:00,21100332,1,3,Final,2:18,1610612761, ,4,Q4   - ,,2011,1610612764,1
20694,20120203/MIAPHI,"FRIDAY, FEBRUARY 3, 2012",2012-02-03T00:00:00,21100333,2,3,Final,2:04,1610612755, ,4,Q4   - ,,2011,1610612748,1
18933,20120203/CLEORL,"FRIDAY, FEBRUARY 3, 2012",2012-02-03T00:00:00,21100334,3,3,Final,2:18,1610612753, ,4,Q4   - ,,2011,1610612739,1
15069,20120203/MINNJN,"FRIDAY, FEBRUARY 3, 2012",2012-02-03T00:00:00,21100335,4,3,Final,2:23,1610612751, ,4,Q4   - ,,2011,1610612750,1
13181,20120203/MILDET,"FRIDAY, FEBRUARY 3, 2012",2012-02-03T00:00:00,21100336,5,3,Final,2:12,1610612765, ,4,Q4   - ,,2011,1610612749,1
18624,20120203/NYKBOS,"FRIDAY, FEBRUARY 3, 2012",2012-02-03T00:00:00,21100337,6,3,Final,2:45,1610612738, ,4,Q4   - ESPN,ESPN,2011,1610612752,1
15941,20120203/PHXHOU,"FRIDAY, FEBRUARY 3, 2012",2012-02-03T00:00:00,21100338,7,3,Final,2:01,1610612745, ,4,Q4   - ,,2011,1610612756,1
18203,20120203/MEMOKC,"FRIDAY, FEBRUARY 3, 2012",2012-02-03T00:00:00,21100339,8,3,Final,2:20,1610612760, ,4,Q4   - ,,2011,1610612763,1
20146,20120203/INDDAL,"FRIDAY, FEBRUARY 3, 2012",2012-02-03T00:00:00,21100340,9,3,Final,2:09,1610612742, ,4,Q4   - ,,2011,1610612754,1
19155,20120203/LALDEN,"FRIDAY, FEBRUARY 3, 2012",2012-02-03T00:00:00,21100341,10,3,Final,2:33,1610612743, ,4,Q4   - ESPN,ESPN,2011,1610612747,1
19419,20120204/LACWAS,"SATURDAY, FEBRUARY 4, 2012",2012-02-04T00:00:00,21100342,1,3,Final,2:13,1610612764, ,4,Q4   - ,,2011,1610612746,1
18012,20120204/PHIATL,"SATURDAY, FEBRUARY 4, 2012",2012-02-04T00:00:00,21100343,2,3,Final,2:05,1610612737, ,4,Q4   - ,,2011,1610612755,1
18165,20120204/ORLIND,"SATURDAY, FEBRUARY 4, 2012",2012-02-04T00:00:00,21100344,3,3,Final,2:27,1610612754, ,4,Q4   - NBA TV,NBA TV,2011,1610612753,1
19763,20120204/NJNNYK,"SATURDAY, FEBRUARY 4, 2012",2012-02-04T00:00:00,21100345,4,3,Final,2:17,1610612752, ,4,Q4   - ,,2011,1610612751,1
13174,20120204/NOHDET,"SATURDAY, FEBRUARY 4, 2012",2012-02-04T00:00:00,21100346,5,3,Final,2:15,1610612765, ,4,Q4   - ,,2011,1610612740,1
17443,20120204/DALCLE,"SATURDAY, FEBRUARY 4, 2012",2012-02-04T00:00:00,21100347,6,3,Final,2:12,1610612739, ,4,Q4   - ,,2011,1610612742,1
19356,20120204/HOUMIN,"SATURDAY, FEBRUARY 4, 2012",2012-02-04T00:00:00,21100348,7,3,Final,2:06,1610612750, ,4,Q4   - ,,2011,1610612745,1
18717,20120204/CHIMIL,"SATURDAY, FEBRUARY 4, 2012",2012-02-04T00:00:00,21100349,8,3,Final,1:56,1610612749, ,4,Q4   - ,,2011,1610612741,1
18581,20120204/OKCSAS,"SATURDAY, FEBRUARY 4, 2012",2012-02-04T00:00:00,21100350,9,3,Final,2:16,1610612759, ,4,Q4   - ,,2011,1610612760,1
19642,20120204/LALUTA,"SATURDAY, FEBRUARY 4, 2012",2012-02-04T00:00:00,21100351,10,3,Final,2:11,1610612762, ,4,Q4   - ,,2011,1610612747,1
14928,20120204/CHAPHX,"SATURDAY, FEBRUARY 4, 2012",2012-02-04T00:00:00,21100352,11,3,Final,2:10,1610612756, ,4,Q4   - ,,2011,1610612766,1
16411,20120204/GSWSAC,"SATURDAY, FEBRUARY 4, 2012",2012-02-04T00:00:00,21100353,12,3,Final,2:28,1610612758, ,5,Q5   - ,,2011,1610612744,1
20583,20120204/DENPOR,"SATURDAY, FEBRUARY 4, 2012",2012-02-04T00:00:00,21100354,13,3,Final,2:00,1610612757, ,4,Q4   - NBA TV,NBA TV,2011,1610612743,1
18624,20120205/MEMBOS,"SUNDAY, FEBRUARY 5, 2012",2012-02-05T00:00:00,21100355,1,3,Final,2:13,1610612738, ,4,Q4   - NBA TV,NBA TV,2011,1610612763,1
19802,20120205/TORMIA,"SUNDAY, FEBRUARY 5, 2012",2012-02-05T00:00:00,21100356,2,3,Final,2:23,1610612748, ,4,Q4   - ,,2011,1610612761,1
20064,20120206/LALPHI,"MONDAY, FEBRUARY 6, 2012",2012-02-06T00:00:00,21100357,1,3,Final,2:11,1610612755, ,4,Q4   - ,,2011,1610612747,1
14687,20120206/TORWAS,"MONDAY, FEBRUARY 6, 2012",2012-02-06T00:00:00,21100358,2,3,Final,2:52,1610612764, ,5,Q5   - ,,2011,1610612761,1
18846,20120206/LACORL,"MONDAY, FEBRUARY 6, 2012",2012-02-06T00:00:00,21100359,3,3,Final,2:43,1610612753, ,5,Q5   - ,,2011,1610612746,1
15327,20120206/CHINJN,"MONDAY, FEBRUARY 6, 2012",2012-02-06T00:00:00,21100360,4,3,Final,2:08,1610612751, ,4,Q4   - ,,2011,1610612741,1
19763,20120206/UTANYK,"MONDAY, FEBRUARY 6, 2012",2012-02-06T00:00:00,21100361,5,3,Final,2:15,1610612752, ,4,Q4   - NBA TV,NBA TV,2011,1610612762,1
11823,20120206/PHXATL,"MONDAY, FEBRUARY 6, 2012",2012-02-06T00:00:00,21100362,6,3,Final,2:01,1610612737, ,4,Q4   - ,,2011,1610612756,1
13527,20120206/SASMEM,"MONDAY, FEBRUARY 6, 2012",2012-02-06T00:00:00,21100363,7,3,Final,2:21,1610612763, ,4,Q4   - ,,2011,1610612759,1
13222,20120206/SACNOH,"MONDAY, FEBRUARY 6, 2012",2012-02-06T00:00:00,21100364,8,3,Final,2:10,1610612740, ,4,Q4   - ,,2011,1610612758,1
14501,20120206/HOUDEN,"MONDAY, FEBRUARY 6, 2012",2012-02-06T00:00:00,21100365,9,3,Final,2:17,1610612743, ,4,Q4   - ,,2011,1610612745,1
20559,20120206/OKCPOR,"MONDAY, FEBRUARY 6, 2012",2012-02-06T00:00:00,21100366,10,3,Final,2:41,1610612757, ,5,Q5   - NBA TV,NBA TV,2011,1610612760,1
11006,20120207/UTAIND,"TUESDAY, FEBRUARY 7, 2012",2012-02-07T00:00:00,21100367,1,3,Final,2:12,1610612754, ,4,Q4   - NBA TV,NBA TV,2011,1610612762,1
18624,20120207/CHABOS,"TUESDAY, FEBRUARY 7, 2012",2012-02-07T00:00:00,21100368,2,3,Final,2:05,1610612738, ,4,Q4   - ,,2011,1610612766,1
20078,20120207/CLEMIA,"TUESDAY, FEBRUARY 7, 2012",2012-02-07T00:00:00,21100369,3,3,Final,2:17,1610612748, ,4,Q4   - ,,2011,1610612739,1
13203,20120207/PHXMIL,"TUESDAY, FEBRUARY 7, 2012",2012-02-07T00:00:00,21100370,4,3,Final,1:60,1610612749, ,4,Q4   - ,,2011,1610612756,1
14073,20120207/SACMIN,"TUESDAY, FEBRUARY 7, 2012",2012-02-07T00:00:00,21100371,5,3,Final,2:15,1610612750, ,4,Q4   - ,,2011,1610612758,1
17971,20120207/OKCGSW,"TUESDAY, FEBRUARY 7, 2012",2012-02-07T00:00:00,21100372,6,3,Final,2:27,1610612744, ,4,Q4   - NBA TV,NBA TV,2011,1610612760,1
15291,20120208/MILTOR,"WEDNESDAY, FEBRUARY 8, 2012",2012-02-08T00:00:00,21100373,1,3,Final,2:13,1610612761, ,4,Q4   - ,,2011,1610612749,1
18070,20120208/SASPHI,"WEDNESDAY, FEBRUARY 8, 2012",2012-02-08T00:00:00,21100374,2,3,Final,2:06,1610612755, ,4,Q4   - ,,2011,1610612759,1
17376,20120208/NYKWAS,"WEDNESDAY, FEBRUARY 8, 2012",2012-02-08T00:00:00,21100375,3,3,Final,2:15,1610612764, ,4,Q4   - NBA TV,NBA TV,2011,1610612752,1
18972,20120208/MIAORL,"WEDNESDAY, FEBRUARY 8, 2012",2012-02-08T00:00:00,21100376,4,3,Final,2:12,1610612753, ,4,Q4   - ,,2011,1610612748,1
17100,20120208/LACCLE,"WEDNESDAY, FEBRUARY 8, 2012",2012-02-08T00:00:00,21100377,5,3,Final,2:23,1610612739, ,4,Q4   - ,,2011,1610612746,1
10145,20120208/DETNJN,"WEDNESDAY, FEBRUARY 8, 2012",2012-02-08T00:00:00,21100378,6,3,Final,2:16,1610612751, ,4,Q4   - ,,2011,1610612765,1
16288,20120208/INDATL,"WEDNESDAY, FEBRUARY 8, 2012",2012-02-08T00:00:00,21100379,7,3,Final,2:14,1610612737, ,4,Q4   - ,,2011,1610612754,1
13287,20120208/MINMEM,"WEDNESDAY, FEBRUARY 8, 2012",2012-02-08T00:00:00,21100380,8,3,Final,2:01,1610612763, ,4,Q4   - ,,2011,1610612750,1
15456,20120208/CHINOH,"WEDNESDAY, FEBRUARY 8, 2012",2012-02-08T00:00:00,21100381,9,3,Final,1:58,1610612740, ,4,Q4   - ,,2011,1610612741,1
15970,20120208/DALDEN,"WEDNESDAY, FEBRUARY 8, 2012",2012-02-08T00:00:00,21100382,10,3,Final,2:09,1610612743, ,4,Q4   - ,,2011,1610612742,1
20350,20120208/HOUPOR,"WEDNESDAY, FEBRUARY 8, 2012",2012-02-08T00:00:00,21100383,11,3,Final,2:13,1610612757, ,4,Q4   - NBA TV,NBA TV,2011,1610612745,1
18624,20120209/LALBOS,"THURSDAY, FEBRUARY 9, 2012",2012-02-09T00:00:00,21100384,1,3,Final,2:40,1610612738, ,5,Q5   - TNT,TNT,2011,1610612747,1
14960,20120209/GSWDEN,"THURSDAY, FEBRUARY 9, 2012",2012-02-09T00:00:00,21100385,2,3,Final,2:11,1610612743, ,4,Q4   - ,,2011,1610612744,1
16122,20120209/HOUPHX,"THURSDAY, FEBRUARY 9, 2012",2012-02-09T00:00:00,21100386,3,3,Final,1:58,1610612756, ,4,Q4   - ,,2011,1610612745,1
17317,20120209/OKCSAC,"THURSDAY, FEBRUARY 9, 2012",2012-02-09T00:00:00,21100387,4,3,Final,2:34,1610612758, ,4,Q4   - TNT,TNT,2011,1610612760,1
19207,20120210/BOSTOR,"FRIDAY, FEBRUARY 10, 2012",2012-02-10T00:00:00,21100388,1,3,Final,2:18,1610612761, ,4,Q4   - ,,2011,1610612738,1
20539,20120210/LACPHI,"FRIDAY, FEBRUARY 10, 2012",2012-02-10T00:00:00,21100389,2,3,Final,2:19,1610612755, ,4,Q4   - ,,2011,1610612746,1
20282,20120210/MIAWAS,"FRIDAY, FEBRUARY 10, 2012",2012-02-10T00:00:00,21100390,3,3,Final,2:12,1610612764, ,4,Q4   - ,,2011,1610612748,1
19379,20120210/CHICHA,"FRIDAY, FEBRUARY 10, 2012",2012-02-10T00:00:00,21100391,4,3,Final,2:04,1610612766, ,4,Q4   - ,,2011,1610612741,1
18846,20120210/ATLORL,"FRIDAY, FEBRUARY 10, 2012",2012-02-10T00:00:00,21100392,5,3,Final,2:30,1610612753, ,5,Q5   - ,,2011,1610612737,1
14320,20120210/NJNDET,"FRIDAY, FEBRUARY 10, 2012",2012-02-10T00:00:00,21100393,6,3,Final,2:21,1610612765, ,4,Q4   - ,,2011,1610612751,1
15195,20120210/MILCLE,"FRIDAY, FEBRUARY 10, 2012",2012-02-10T00:00:00,21100394,7,3,Final,2:40,1610612739, ,5,Q5   - ,,2011,1610612749,1
19763,20120210/LALNYK,"FRIDAY, FEBRUARY 10, 2012",2012-02-10T00:00:00,21100395,8,3,Final,2:31,1610612752, ,4,Q4   - ESPN,ESPN,2011,1610612747,1
16281,20120210/INDMEM,"FRIDAY, FEBRUARY 10, 2012",2012-02-10T00:00:00,21100396,9,3,Final,2:28,1610612763, ,4,Q4   - ,,2011,1610612754,1
14421,20120210/PORNOH,"FRIDAY, FEBRUARY 10, 2012",2012-02-10T00:00:00,21100397,10,3,Final,2:20,1610612740, ,4,Q4   - ,,2011,1610612757,1
17119,20120210/DALMIN,"FRIDAY, FEBRUARY 10, 2012",2012-02-10T00:00:00,21100398,11,3,Final,2:20,1610612750, ,4,Q4   - ,,2011,1610612742,1
19911,20120210/OKCUTA,"FRIDAY, FEBRUARY 10, 2012",2012-02-10T00:00:00,21100399,12,3,Final,2:16,1610612762, ,4,Q4   - ESPN,ESPN,2011,1610612760,1
19110,20120211/LACCHA,"SATURDAY, FEBRUARY 11, 2012",2012-02-11T00:00:00,21100400,1,3,Final,2:18,1610612766, ,4,Q4   - ,,2011,1610612746,1
15313,20120211/DENIND,"SATURDAY, FEBRUARY 11, 2012",2012-02-11T00:00:00,21100401,2,3,Final,2:24,1610612754, ,4,Q4   - NBA TV,NBA TV,2011,1610612743,1
17155,20120211/PHICLE,"SATURDAY, FEBRUARY 11, 2012",2012-02-11T00:00:00,21100402,3,3,Final,2:05,1610612739, ,4,Q4   - ,,2011,1610612755,1
15272,20120211/SASNJN,"SATURDAY, FEBRUARY 11, 2012",2012-02-11T00:00:00,21100403,4,3,Final,2:02,1610612751, ,4,Q4   - ,,2011,1610612759,1
20232,20120211/NYKMIN,"SATURDAY, FEBRUARY 11, 2012",2012-02-11T00:00:00,21100404,5,3,Final,2:16,1610612750, ,4,Q4   - ,,2011,1610612752,1
20457,20120211/PORDAL,"SATURDAY, FEBRUARY 11, 2012",2012-02-11T00:00:00,21100405,6,3,Final,2:49,1610612742, ,6,Q6   - ,,2011,1610612757,1
17723,20120211/ORLMIL,"SATURDAY, FEBRUARY 11, 2012",2012-02-11T00:00:00,21100406,7,3,Final,2:04,1610612749, ,4,Q4   - ,,2011,1610612753,1
16964,20120211/PHXSAC,"SATURDAY, FEBRUARY 11, 2012",2012-02-11T00:00:00,21100407,8,3,Final,2:15,1610612758, ,4,Q4   - NBA TV,NBA TV,2011,1610612756,1
19311,20120212/LALTOR,"SUNDAY, FEBRUARY 12, 2012",2012-02-12T00:00:00,21100408,1,3,Final,2:25,1610612761, ,4,Q4   - ,,2011,1610612747,1
18624,20120212/CHIBOS,"SUNDAY, FEBRUARY 12, 2012",2012-02-12T00:00:00,21100409,2,3,Final,2:33,1610612738, ,4,Q4   - ABC,ABC,2011,1610612741,1
12654,20120212/WASDET,"SUNDAY, FEBRUARY 12, 2012",2012-02-12T00:00:00,21100410,3,3,Final,2:15,1610612765, ,4,Q4   - ,,2011,1610612764,1
18371,20120212/MIAATL,"SUNDAY, FEBRUARY 12, 2012",2012-02-12T00:00:00,21100411,4,3,Final,2:11,1610612737, ,4,Q4   - ESPN,ESPN,2011,1610612748,1
19596,20120212/HOUGSW,"SUNDAY, FEBRUARY 12, 2012",2012-02-12T00:00:00,21100412,5,3,Final,2:09,1610612744, ,4,Q4   - ,,2011,1610612745,1
14424,20120212/UTAMEM,"SUNDAY, FEBRUARY 12, 2012",2012-02-12T00:00:00,21100413,6,3,Final,2:15,1610612763, ,4,Q4   - ESPN,ESPN,2011,1610612762,1
13773,20120213/PHICHA,"MONDAY, FEBRUARY 13, 2012",2012-02-13T00:00:00,21100414,1,3,Final,2:14,1610612766, ,4,Q4   - ,,2011,1610612755,1
18846,20120213/MINORL,"MONDAY, FEBRUARY 13, 2012",2012-02-13T00:00:00,21100415,2,3,Final,2:03,1610612753, ,4,Q4   - NBA TV,NBA TV,2011,1610612750,1
16749,20120213/MIAMIL,"MONDAY, FEBRUARY 13, 2012",2012-02-13T00:00:00,21100416,3,3,Final,2:12,1610612749, ,4,Q4   - ,,2011,1610612748,1
13562,20120213/UTANOH,"MONDAY, FEBRUARY 13, 2012",2012-02-13T00:00:00,21100417,4,3,Final,2:15,1610612740, ,4,Q4   - ,,2011,1610612762,1
20436,20120213/LACDAL,"MONDAY, FEBRUARY 13, 2012",2012-02-13T00:00:00,21100418,5,3,Final,2:22,1610612742, ,4,Q4   - ,,2011,1610612746,1
19106,20120213/PHXGSW,"MONDAY, FEBRUARY 13, 2012",2012-02-13T00:00:00,21100419,6,3,Final,2:10,1610612744, ,4,Q4   - NBA TV,NBA TV,2011,1610612756,1
20092,20120214/NYKTOR,"TUESDAY, FEBRUARY 14, 2012",2012-02-14T00:00:00,21100420,1,3,Final,2:27,1610612761, ,4,Q4   - ,,2011,1610612752,1
18165,20120214/MIAIND,"TUESDAY, FEBRUARY 14, 2012",2012-02-14T00:00:00,21100421,2,3,Final,2:20,1610612754, ,4,Q4   - NBA TV,NBA TV,2011,1610612748,1
11533,20120214/SASDET,"TUESDAY, FEBRUARY 14, 2012",2012-02-14T00:00:00,21100422,3,3,Final,2:19,1610612765, ,4,Q4   - ,,2011,1610612759,1
21936,20120214/SACCHI,"TUESDAY, FEBRUARY 14, 2012",2012-02-14T00:00:00,21100423,4,3,Final,2:23,1610612741, ,4,Q4   - ,,2011,1610612758,1
13042,20120214/HOUMEM,"TUESDAY, FEBRUARY 14, 2012",2012-02-14T00:00:00,21100424,5,3,Final,2:17,1610612763, ,4,Q4   - ,,2011,1610612745,1
18203,20120214/UTAOKC,"TUESDAY, FEBRUARY 14, 2012",2012-02-14T00:00:00,21100425,6,3,Final,2:11,1610612760, ,4,Q4   - ,,2011,1610612762,1
17873,20120214/PHXDEN,"TUESDAY, FEBRUARY 14, 2012",2012-02-14T00:00:00,21100426,7,3,Final,2:08,1610612743, ,4,Q4   - ,,2011,1610612756,1
20558,20120214/WASPOR,"TUESDAY, FEBRUARY 14, 2012",2012-02-14T00:00:00,21100427,8,3,Final,2:12,1610612757, ,4,Q4   - NBA TV,NBA TV,2011,1610612764,1
18997,20120214/ATLLAL,"TUESDAY, FEBRUARY 14, 2012",2012-02-14T00:00:00,21100428,9,3,Final,1:59,1610612747, ,4,Q4   - ,,2011,1610612737,1
15999,20120215/SASTOR,"WEDNESDAY, FEBRUARY 15, 2012",2012-02-15T00:00:00,21100429,1,3,Final,2:11,1610612761, ,4,Q4   - ,,2011,1610612759,1
